id	word_id	sg1	sg2	sg3	pl1	pl2	pl3
1150	913	поги'бну	поги'бнешь	поги'бнет	поги'бнем	поги'бнете	поги'бнут
1151	3975	погла'жу	погла'дишь	погла'дит	погла'дим	погла'дите	погла'дят
1152	7711	поглощу'	погло'тишь	погло'тит	погло'тим	погло'тите	погло'тят
1153	10964	поглоща'ю	поглоща'ешь	поглоща'ет	поглоща'ем	поглоща'ете	поглоща'ют
1154	1535	погляжу'	погляди'шь	погляди'т	погляди'м	погляди'те	поглядя'т
1155	2214	погля'дываю	погля'дываешь	погля'дывает	погля'дываем	погля'дываете	погля'дывают
1156	1035	поговорю'	поговори'шь	поговори'т	поговори'м	поговори'те	поговоря'т
1157	2414	погожу'	погоди'шь	погоди'т	погоди'м	погоди'те	погодя'т
1158	16802	погребу'	погребёшь	погребёт	погребём	погребёте	погребу'т
1159	1994	подаю'	подаёшь	подаёт	подаём	подаёте	подаю'т
1160	1848	подарю'	пода'ришь	пода'рит	пода'рим	пода'рите	пода'рят
1161	58514	пода'м	пода'шь	пода'ст	подади'м	подади'те	подаду'т
1162	18854	подбива'ю	подбива'ешь	подбива'ет	подбива'ем	подбива'ете	подбива'ют
1163	11500	подверга'ю	подверга'ешь	подверга'ет	подверга'ем	подверга'ете	подверга'ют
1164	6547	подверга'юсь	подверга'ешься	подверга'ется	подверга'емся	подверга'етесь	подверга'ются
1165	10327	подве'ргну	подве'ргнешь	подве'ргнет	подве'ргнем	подве'ргнете	подве'ргнут
1166	10789	подве'ргнусь	подве'ргнешься	подве'ргнется	подве'ргнемся	подве'ргнетесь	подве'ргнутся
1167	11213	подгоня'ю	подгоня'ешь	подгоня'ет	подгоня'ем	подгоня'ете	подгоня'ют
1168	2399	подгото'влю	подгото'вишь	подгото'вит	подгото'вим	подгото'вите	подгото'вят
1169	11249	подгото'влюсь	подгото'вишься	подгото'вится	подгото'вимся	подгото'витесь	подгото'вятся
1170	2403	поддержу'	подде'ржишь	подде'ржит	подде'ржим	подде'ржите	подде'ржат
1171	2024	подде'рживаю	подде'рживаешь	подде'рживает	подде'рживаем	подде'рживаете	подде'рживают
1172	7048	подержу'	поде'ржишь	поде'ржит	поде'ржим	поде'ржите	поде'ржат
1173	8248	подожгу'	подожжёшь	подожжёт	подожжём	подожжёте	подожгу'т
1174	16130	поджига'ю	поджига'ешь	поджига'ет	поджига'ем	поджига'ете	поджига'ют
1175	7016	поджида'ю	поджида'ешь	поджида'ет	поджида'ем	поджида'ете	поджида'ют
1176	17519	подкую'	подкуёшь	подкуёт	подкуём	подкуёте	подкую'т
1177	21887	подкупа'ю	подкупа'ешь	подкупа'ет	подкупа'ем	подкупа'ете	подкупа'ют
1178	17702	подкуплю'	подку'пишь	подку'пит	подку'пим	подку'пите	подку'пят
1179	20331	подмету'	подметёшь	подметёт	подметём	подметёте	подмету'т
1180	18757	подмета'ю	подмета'ешь	подмета'ет	подмета'ем	подмета'ете	подмета'ют
1181	1562	поднима'ю	поднима'ешь	поднима'ет	поднима'ем	поднима'ете	поднима'ют
1182	1144	поднима'юсь	поднима'ешься	поднима'ется	поднима'емся	поднима'етесь	поднима'ются
1183	357	подниму'	подни'мешь	подни'мет	подни'мем	подни'мете	подни'мут
1184	474	подниму'сь	подни'мешься	подни'мется	подни'мемся	подни'метесь	подни'мутся
1185	11118	подгоню'	подго'нишь	подго'нит	подго'ним	подго'ните	подго'нят
1186	1233	подожду'	подождёшь	подождёт	подождём	подождёте	подожду'т
1187	2181	подозрева'ю	подозрева'ешь	подозрева'ет	подозрева'ем	подозрева'ете	подозрева'ют
1188	362	подойду'	подойдёшь	подойдёт	подойдём	подойдёте	подойду'т
1189	1942	подпишу'	подпи'шешь	подпи'шет	подпи'шем	подпи'шете	подпи'шут
1190	13521	подпишу'сь	подпи'шешься	подпи'шется	подпи'шемся	подпи'шетесь	подпи'шутся
1191	6724	подпи'сываю	подпи'сываешь	подпи'сывает	подпи'сываем	подпи'сываете	подпи'сывают
1192	22186	подпи'сываюсь	подпи'сываешься	подпи'сывается	подпи'сываемся	подпи'сываетесь	подпи'сываются
1193	8160	подража'ю	подража'ешь	подража'ет	подража'ем	подража'ете	подража'ют
1194	4229	подскажу'	подска'жешь	подска'жет	подска'жем	подска'жете	подска'жут
1195	6386	подска'зываю	подска'зываешь	подска'зывает	подска'зываем	подска'зываете	подска'зывают
1196	9797	подслу'шиваю	подслу'шиваешь	подслу'шивает	подслу'шиваем	подслу'шиваете	подслу'шивают
1197	21629	подсма'триваю	подсма'триваешь	подсма'тривает	подсма'триваем	подсма'триваете	подсма'тривают
1198	23039	подсмотрю'	подсмо'тришь	подсмо'трит	подсмо'трим	подсмо'трите	подсмо'трят
1199	31228	подстрека'ю	подстрека'ешь	подстрека'ет	подстрека'ем	подстрека'ете	подстрека'ют
1200	12984	подстрелю'	подстре'лишь	подстре'лит	подстре'лим	подстре'лите	подстре'лят
1201	18334	подстро'ю	подстро'ишь	подстро'ит	подстро'им	подстро'ите	подстро'ят
1202	7510	подсчита'ю	подсчита'ешь	подсчита'ет	подсчита'ем	подсчита'ете	подсчита'ют
