word_id	aspect	partner	imperative_sg	imperative_pl	past_m	past_f	past_n	past_pl	presfut_conj_id
29169	perfective	-	нара'дуйся	нара'дуйтесь	нара'довался	нара'довалась	нара'довалось	нара'довались	8469
29170	imperfective	облететь	облета'й	облета'йте	облета'л	облета'ла	облета'ло	облета'ли	8470
29172	perfective	сматывать	смота'й	смота'йте	смота'л	смота'ла	смота'ло	смота'ли	8471
29179	perfective	-	поднаторе'й	поднаторе'йте	поднаторе'л	поднаторе'ла	поднаторе'ло	поднаторе'ли	8472
29181	perfective	изъезжать	изъе'зди	изъе'здите	изъе'здил	изъе'здила	изъе'здило	изъе'здили	8473
29182	imperfective	покумекать;раскумекать	куме'кай	куме'кайте	куме'кал	куме'кала	куме'кало	куме'кали	8474
29189	perfective	-	пошуми'	пошуми'те	пошуме'л	пошуме'ла	пошуме'ло	пошуме'ли	8475
29190	perfective	-	поворчи'	поворчи'те	поворча'л	поворча'ла	поворча'ло	поворча'ли	8476
29194	perfective	чахнуть	зача'хни	зача'хните	зача'х	зача'хла	зача'хло	зача'хли	8477
29200	perfective	удружать	удружи'	удружи'те	удружи'л	удружи'ла	удружи'ло	удружи'ли	8478
29207	imperfective	ухудшить	ухудша'й	ухудша'йте	ухудша'л	ухудша'ла	ухудша'ло	ухудша'ли	8479
29209	perfective	-	загомони'	загомони'те	загомони'л	загомони'ла	загомони'ло	загомони'ли	8480
29221	imperfective	-	пома'ргивай	пома'ргивайте	пома'ргивал	пома'ргивала	пома'ргивало	пома'ргивали	8481
29224	perfective	перемазывать	перема'жь	перема'жьте	перема'зал	перема'зала	перема'зало	перема'зали	8482
29226	perfective	отмирать	отомри'	отомри'те	о'тмер	отмерла'	о'тмерло	о'тмерли	8483
29234	perfective	пугать	пугни'	пугни'те	пугну'л	пугну'ла	пугну'ло	пугну'ли	1596
29239	perfective	шугать	шугани'	шугани'те	шугану'л	шугану'ла	шугану'ло	шугану'ли	8484
29240	imperfective	состариться	ста'рься	ста'рьтесь	ста'рился	ста'рилась	ста'рилось	ста'рились	1926
29246	imperfective	харкнуть	ха'ркай	ха'ркайте	ха'ркал	ха'ркала	ха'ркало	ха'ркали	8485
29252	imperfective	уравновесить	уравнове'шивай	уравнове'шивайте	уравнове'шивал	уравнове'шивала	уравнове'шивало	уравнове'шивали	8486
29256	perfective	-	перетаска'й	перетаска'йте	перетаска'л	перетаска'ла	перетаска'ло	перетаска'ли	8487
29261	both		живопису'й	живопису'йте	живописа'л	живописа'ла	живописа'ло	живописа'ли	413
29265		зубрить;вызубривать	вы'зубри	вы'зубрите	вы'зубрил	вы'зубрила	вы'зубрило	вы'зубрили	8488
29269	imperfective	-	яри'сь	яри'тесь	яри'лся	яри'лась	яри'лось	яри'лись	8489
29276	imperfective	разветвиться	ветви'сь	ветви'тесь	ветви'лся	ветви'лась	ветви'лось	ветви'лись	8490
29277	imperfective	ознаменовать	знамену'й	знамену'йте	знаменова'л	знаменова'ла	знаменова'ло	знаменова'ли	8491
29283	perfective	мазать	пома'жь	пома'жьте	пома'зал	пома'зала	пома'зало	пома'зали	1267
29287	imperfective	пригладить	пригла'живай	пригла'живайте	пригла'живал	пригла'живала	пригла'живало	пригла'живали	8492
29289	imperfective	зардеть	рде'й	рде'йте	рде'л	рде'ла	рде'ло	рде'ли	8493
29290	imperfective	исцелить	исцеля'й	исцеля'йте	исцеля'л	исцеля'ла	исцеля'ло	исцеля'ли	8494
29299	perfective	ржавить	заржа'вь	заржа'вьте	заржа'вил	заржа'вила	заржа'вило	заржа'вили	8495
29306	imperfective	разгрузиться	разгружа'йся	разгружа'йтесь	разгружа'лся	разгружа'лась	разгружа'лось	разгружа'лись	8496
